,airport,location,lat,lon
425,Emerald Airport,Leicester,-23.5694249,148.17632214869155
426,Emden Airport,Queensland,53.3901805,7.2276361
427,Empangeni Airport,Lower Saxony,-28.7195011,31.8927469
428,Emirau Airport,South Africa,-1.65217065,149.96822611350206
429,Emmonak Airport,Papua New Guinea,62.7849215,-164.4916058
430,Emmen Air Base,Alaska,64.4459613,-149.680909
431,Kemmerer Municipal Airport,Switzerland,41.82204485,-110.55837258353861
432,Hpa-An Airport,Myanmar,16.89393135,97.67525238270974
433,Yasawa Island Airport,Fiji,-16.759369999999997,177.54566412061018
434,Attawapiskat Airport,Ontario,52.9275937,-82.43111259693612
435,Kattiniq/Donaldson Airport,Quebec,61.6640156,-73.3101099
436,Mayne Island Water Aerodrome,British Columbia,48.8525197,-123.3014185
437,Angling Lake/Wapekeka Airport,Ontario,53.848257,-89.57675775051395
438,St. Anthony Airport,Newfoundland and Labrador,51.3915711,-56.086514316175766
439,Tofino/Long Beach Airport,British Columbia,49.08161545,-125.77932069107595
440,Banff Airport,Alberta,51.2077959,-115.5410616
441,Kugaaruk Airport,Nunavut,68.5359937,-89.80514292305273
442,Baie-Comeau Airport,Quebec,49.182192900000004,-68.36396215682814
443,Uranium City Airport,Saskatchewan,59.56092115,-108.48303238506128
444,Bamfield Water Aerodrome,British Columbia,48.8340416,-125.1370764
445,Canadian Forces Base Bagotville,Quebec,52.4760892,-71.8258668
446,Bull Harbour Waterdrome,British Columbia,55.001251,-125.002441
447,Black Tickle Airport,Newfoundland and Labrador,53.47021675,-55.78850107911983
448,Baie-Johan-Beetz Seaplane Base,Quebec,50.2839279,-62.8103251
449,Baker Lake Airport,Nunavut,64.2995541,-96.07822306058817
450,Mangla Airport,Laos,33.0501063,73.6384195
451,Kantchari Airport,Ontario,12.4640118,1.4932335
452,Xieng Khouang Airport,Burkina Faso,19.4492832,103.1664669
453,Kasabonika Airport,Manitoba,53.522354,-88.64333777775391
454,Kaya Airport,Vietnam,13.0774092,-1.1002443
455,Lac Brochet Airport,Senegal,58.61344095,-101.46968211120176
456,Long Xuyen Airport,Burkina Faso,30.555910400000002,103.94957015056394
457,Saint-Louis Airport,Lower Saxony,16.4370898,-15.659278757169893
458,Leo Airport,Philippines,-9.850524,39.75871936630854
459,Lemwerder Airport,Victoria,-36.5986096,144.6780052
460,Maramag Airport,South Dakota,7.7576709,125.0335636
461,Mallacoota Airport,Nepal,-37.6002405,149.7202123
462,Madison Municipal Airport,Tuamotus,38.759798149999995,-85.46338803129478
463,Mahendranagar Airport,Tanzania,28.958911999999998,80.14781483678415
464,Manihi Airport,South Australia,-14.4368,-146.0700073
465,Masasi Airport,Fujian,-10.738714,38.771822446316946
466,Grand Forks Airport,British Columbia,49.0155983,-118.4309998
467,Gods River Airport,Manitoba,54.8391242,-94.0788126
468,South Galway Airport,Queensland,-25.6770073,142.0951185
469,Ngoma Airport,Zambia,-2.595473,29.736554
470,Little Grand Rapids Airport,Manitoba,52.04476915,-95.46527983522518
471,La Romaine Airport,Quebec,50.25885785,-60.67571938085702
472,Gaua Airport,Vanuatu,-14.2208883,167.5897821
473,Zhanjiang Airport,Guangdong,21.2129146,110.3593916914779
474,Shamshernagar Airport,Bangladesh,24.396824,91.9128379
475,High Prairie Airport,Alberta,55.394484649999995,-116.48689885394634
476,Zhongwei Shapotou Airport,Ningxia,37.57100235,105.15217506851917
477,Ramenskoye Airport,Moscow Oblast,55.5043158,38.0353929
478,Victoria Airport,Chile,14.9315573,-87.3936416
479,Ziguinchor Airport,Senegal,12.5565053,-16.27910290979382
480,Ixtapa-Zihuatanejo International Airport,Zihuatanejo,17.6027575,-101.4636742
481,Wagau Airport,Papua New Guinea,47.89797875,13.93837703089369
482,Wagny Airport,Gabon,-0.8999695,11.6899699
483,Hyder Seaplane Base,Alaska,55.9041568,-130.0118303
484,Wadi Halfa Airport,Sudan,21.80354235,31.52301180096822
485,Whakatane Airport,New Zealand,-37.92149575,176.91465659334966
486,Welshpool Airport,Victoria,52.628389049999996,-3.1535418663235064
487,Franz Josef Glacier Aerodrome,New Zealand,-43.3630981,170.1340027
488,Whiteman Airport,California,34.261339750000005,-118.41439944181049
489,Whalsay Airstrip,Scotland,56.7861112,-4.1140518
490,Wharton Regional Airport,Texas,31.8160381,-99.5120986
491,Wuhu Airport,Anhui,31.391962149999998,118.40704767704493
492,Wilbarger County Airport,Texas,34.22259925,-99.28385540461231
493,Wick Airport,Scotland,58.458685700000004,-3.092600518453557
494,Wiesbaden Army Airfield,Hesse,50.0488432,8.323278067500986
495,Waiheke Island Aerodrome,New Zealand,-36.8087179,175.0859571
496,Wilson Airport,Kenya,-1.32439265,36.81116805559256
497,Winton Airport,Queensland,37.380348350000006,-120.57057340923791
498,Wilcannia Airport,New South Wales,-31.5199867,143.3839065
499,Orange Airport,New South Wales,-33.3803544,149.1254910671158
500,Shindand Air Base,Afghanistan,33.7680065,66.2385139
501,Bagram Airfield,Afghanistan,34.9399083,69.26860009653228
502,Albert J. Ellis Airport,North Carolina,34.82589095,-77.61598749271273
503,Oakland International Airport,California,37.7221623,-122.21707443336842
504,Capital do Café Airport,Rondônia,28.5693121,77.1234645
505,Oamaru Airport,New Zealand,-44.9679956,171.08399522261243
506,El Arrayán Airport,Honduras,15.5061872,-86.5751472
507,Marina Municipal Airport,Marina,36.6774909,-121.75902704781396
508,Sharana Airstrip,Afghanistan,33.1198234,68.84072593458575
509,Forward Operating Base Sharana,Oaxaca,17.0,-96.5
510,Xoxocotlán International Airport,Afghanistan,16.998517200000002,-96.72547408265991
511,Camp Bastion Air Base,Queensland,-22.1646782,144.5844903
512,Oban Airport,Djibouti,56.46333455,-5.400648379892633
513,Chennai International Airport,Tamil Nadu,12.993374,80.17258667392555
514,Qionghai Bo'ao Airport,Colombia,19.1407606,110.45523922537069
515,Balalae Airport,Hainan,-6.9911804,155.8855471
516,Chafei Amsei Airport,Western,-20.58451555,-48.5957028144491
517,Baotou Airport,São Paulo,40.55991105,110.00126206230931
518,Biawonque Airport,Inner Mongolia,43.2443242,114.3251664
519,Barnaul Airport,Gabon,53.3635611,83.5504536213013
520,Baia Mare Airport,Altai Krai,47.65933245,23.466425279621866
521,Barcelos Airport,Romania,-0.98114985,-62.918168713931614
522,Balmaceda Airport,Amazonas,-45.9125033,-71.6933059
523,Benson Municipal Airport,Chile,31.9994444,-110.3579722
524,Bay City Municipal Airport,Minnesota,28.9733617,-95.863179
525,Curtis Field,Texas,31.17853265,-99.32336964904283
526,Butaritari Atoll Airport,Texas,3.08583,172.8110046
527,Van Don International Airport,Quang Ninh,21.1177533,107.41680300840667
528,Valle de la Pascua Airport,Venezuela,9.2220278,-65.9935837
529,Villa Dolores Airport,Córdoba,-31.943857450000003,-65.14631941334036
530,Vadsø Airport,Norway,70.0649621,29.846431239541218
531,Vidyanagar Airport,Karnataka,15.1743056,76.6334746
532,Valdez Airport,Alaska,61.13370255,-146.24665194843712
533,Venetie Airport,Alaska,67.0086975,-146.3659973
534,Maikwak Airport,Guyana,4.8417097,-58.6416891
535,Vernal Regional Airport,Utah,39.4225192,-111.7143584
536,General Heriberto Jara International Airport,Veracruz,19.333333,-96.666667
537,Barakoma Airport,Solomon Islands,-7.91140805,156.70555430465737
538,Tioga Municipal Airport,North Dakota,48.3833548,-102.9004601
539,Vestmannaeyjar Airport,Iceland,63.42546055,-20.278156148378084
540,Victoria Falls Airport,Zimbabwe,42.589762,-72.52117984465119
541,Vijayawada Airport,Andhra Pradesh,16.53197325,80.8023463950789
542,Vologda Airport,Vologda Oblast,59.2783503,39.9422101179846
543,Arthur Napoleon Raymond Robinson International Airport,Trinidad and Tobago,11.15043845,-60.8375427625885
544,Daniel Z. Romualdez Airport,Philippines,11.2280598,125.02736394518476
545,Perry Stokes Airport,Colorado,37.2614463,-104.3362873
546,Daegu International Airport,South Korea,35.89664875,128.65684106158005
547,Oran Tafaraoui Airport,Algeria,35.5380059,-0.5368844519229578
548,Bohol–Panglao International Airport,Philippines,9.57164755,123.77164658328613
549,Whitegrass Airport,Vanuatu,-19.45388655,169.22362184123318
550,Taiz International Airport,Yemen,13.687383050000001,44.138575458408376
551,Tadji Airport,Papua New Guinea,-3.19791675,142.43104149875361
552,Takamatsu Airport,Shikoku,34.21533985,134.01967357904797
553,Ralph M. Calhoun Memorial Airport,Alaska,65.1743448,-152.1071655
554,General Francisco Javier Mina International Airport,Tamaulipas,22.290750699999997,-97.86513375619626
555,Tangalooma Airport,Queensland,-27.1361224,153.3636859
556,Qingdao Liuting International Airport,Shandong,36.26562975,120.37773592677375
557,Juancho E. Yrausquin Airport,Caribbean Netherlands,17.6452107,-63.22040067205849
558,Sacramento Executive Airport,California,38.5115488,-121.49698348163774
559,Safford Regional Airport,Arizona,32.853530500000005,-109.63499497933648
560,Santa Fe Municipal Airport,New Mexico,35.6177681,-106.0866685
561,Shirdi Airport,Maharashtra,19.6904548,74.37319208981876
562,Sana'a International Airport,Yemen,15.4781506,44.2205499
563,Sauðárkrókur Airport,Iceland,65.73138320000001,-19.573516091073024
564,Monseñor Óscar Arnulfo Romero International Airport,El Salvador,13.8000382,-88.9140683
565,Salamo Airport,Papua New Guinea,-5.6816069,144.2489081
566,San Diego International Airport,California,32.73336075,-117.19224641277626
567,Ramón Villeda Morales International Airport,São Paulo,15.45567625,-87.92740005143327
568,San Andros Airport,Honduras,25.0557121,-78.05411619458161
569,Sparta Community Airport,Andros Island,38.1491926,-89.69975207893714
570,Salton Sea Airport,Illinois,33.242105300000006,-115.95085471924139
571,San Antonio International Airport,California,29.5334021,-98.46921443046924
572,Tardamu Airport,Texas,-10.49215905,121.84897265726977
573,Savannah/Hilton Head International Airport,Indonesia,32.12423765,-81.19770644774445
574,Sabiha Gökçen International Airport,Georgia,40.8993556,29.312829105585823
575,Rabaul Airport,Papua New Guinea,-3.66958625,152.43814978543128
576,John H. Batten Airport,Wisconsin,42.7619209,-87.81583933873395
577,Road Town Seaplane Base,British Overseas Territory,43.9429213,-88.4976122
578,Arar Domestic Airport,Saudi Arabia,30.904773149999997,41.13772624578761
579,Rafaela Airport,Santa Fe,-31.28222165,-61.505651709163146
580,Raglan Aerodrome,New Zealand,-41.5000831,172.8344077
581,Rafha Domestic Airport,Saudi Arabia,25.6242618,42.3528328
582,Nelson Mandela International Airport,Cape Verde,14.9412846,-23.48478206133027
583,Rajkot Airport,Gujarat,22.309404,70.78124269532492
584,Marrakesh Menara Airport,Morocco,31.605871,-8.032465716209586
585,Riverside Municipal Airport,California,33.951010499999995,-117.44058678140678
586,Ramingining Airport,Northern Territory,-12.35678725,134.89156765760893
587,Ravenna Airport,Emilia-Romagna,33.7076836,-96.2238464
588,Leite Lopes Airport,São Paulo,-21.1333025,-47.77470546865777
589,Rapid City Regional Airport,South Dakota,44.0448069,-103.06068012445681
590,Sugimanuru Airport,Indonesia,-4.76348935,122.56506917491896
591,Rarotonga International Airport,Rarotonga,-21.201722349999997,-159.80567804613287
592,Rasht Airport,Iran,37.323986649999995,49.610664032888735
593,Raduzhny Airport,Khanty-Mansi Autonomous Okrug,62.1584851,77.32887320660194
594,Cravo Norte Airport,Colombia,2.8894434,-73.783892
595,Dubois Municipal Airport,Idaho,44.1677441,-112.2218191
596,Debre Tabor Airport,Ethiopia,11.967,38.0
597,Dambulu Oya Tank Seaplane Base,Sri Lanka,7.5554942,80.7137847
598,Dubrovnik Airport,Croatia,42.56153945,18.26618187771477
599,Dalby Airport,Queensland,59.38213685,16.448807574154877
600,Ronald Reagan Washington National Airport,"Washington, D.C.",38.8512154,-77.0396930556152
601,Canefield Airport,Dominica,15.33694985,-61.39215996192858
602,Dubai Creek Seaplane Base,United Arab Emirates,24.0002488,53.9994829
603,Decimomannu Air Base,Sardinia,39.35397035,8.971924297689394
604,Dahl Creek Airport,Alaska,66.9441134,-156.9057329
605,Castres–Mazamet Airport,Midi-Pyrénées,43.5563998,2.289003274410029
606,RAAF Base Curtin,Western Australia,-17.5887915,123.8520046
607,Duncan Town Airport,Ragged Island,22.1818008,-75.7294998
608,Pryor Field Regional Airport,Alabama,34.654641100000006,-86.94513417458438
609,Daocheng Yading Airport,Sichuan,29.31716645,100.06024821153574
610,Dodge City Regional Airport,Kansas,42.55024315,-94.1932797730044
611,Apalapsili Airport,Indonesia,-3.880849,139.3107060627146
612,Altay Airport,Xinjiang,47.748433000000006,88.08930403846261
613,Asau Airport,Savai'i Island,-13.505605599999999,-172.63021019294786
614,Allah Valley Airport,Philippines,6.367027050000001,124.75291631877968
615,Araxá Airport,Minas Gerais,-19.56390535,-46.95971354418842
616,Al Ghaydah Airport,Yemen,16.18795925,52.17272607277894
617,Quetzaltenango Airport,Guatemala,14.8611558,-91.5067713438188
618,Abakan International Airport,Republic of Khakassia,53.4399379,90.0664303
619,Asaba International Airport,Nigeria,6.20543855,6.663154330389871
620,Albacete Airport,Castilla-La Mancha,38.94730495,-1.8643744965968874
621,Abadan International Airport,Iran,30.3668469,48.228439506236356
622,Lehigh Valley International Airport,Pennsylvania,40.651163100000005,-75.44225386838299
623,Abaiang Atoll Airport,Kiribati,1.79890755,173.0405845220796
624,Abingdon Airport,Queensland,40.7925391,-90.4381853
625,Alpha Airport,Queensland,-23.431781,-46.4842332
626,Abilene Regional Airport,Texas,32.407743749999995,-99.67936992920886
627,Port Bouet Airport,Côte d'Ivoire,5.264928299999999,-3.9259475068297522
628,Kabri Dar Airport,Ethiopia,10.2116702,38.6521203
629,Ambler Airport,Alaska,67.1058333,-157.8536111
630,Hugo Chávez International Airport,Colombia,2.8894434,-73.783892
631,Juan H. White Airport,Maine,7.9682787,-75.1989077
632,Caribou Municipal Airport,Morocco,46.87358155,-68.01675020474964
633,Anfa Airport,Portugal,40.0332629,-7.8896263
634,Cascais Municipal Aerodrome,Pernambuco,-8.4116316,-37.5919699
635,Caruaru Airport,Angola,-8.28230505,-36.01365640174178
636,Cazombo Airport,Rio de Janeiro,-11.8930649,22.9162417
637,Bartolomeu Lysandro Airport,England,52.7954791,-0.5402402866174321
638,Carlisle Lake District Airport,French Guiana,54.93846675,-2.808367404657008
639,Cayenne – Félix Eboué Airport,New South Wales,4.82068535,-52.36304044379705
640,Cobar Airport,Bolivia,-31.53967255,145.79695608947588
641,Jorge Wilstermann International Airport,Western Australia,-17.42106945,-66.1765378941399
642,Cherrabun Airport,Andaman and Nicobar Islands,-18.6642113,125.3108824
643,Car Nicobar Air Force Base,Maryland,39.5162234,-76.9382069
644,Greater Cumberland Regional Airport,Iowa,39.6163954,-78.76221481936057
645,Council Bluffs Municipal Airport,England,41.26148675,-95.75702817252966
646,Cambridge Airport,Algeria,52.2040029,0.17387723353267748
647,Boudghene Ben Ali Lotfi Airport,Tasmania,-42.14220555,146.6723517878467
648,Cape Barren Island Airport,Dominican Republic,-40.3903769,148.0170198
649,Cabo Rojo Airport,Kansas,17.9293552,-71.6438841
650,Ubon Ratchathani Airport,Thailand,15.2536783,104.86906426652979
651,Ubrub Airport,Indonesia,-3.67572165,140.88441053702942
652,Columbus-Lowndes County Airport,Mississippi,33.4653968,-88.3803166
653,Ubatuba Airport,São Paulo,-23.4417044,-45.075240897248385
654,Kalumburu Airport,Western Australia,-14.286129899999999,126.627992508578
655,Ulanqab Airport,Inner Mongolia,41.0953562,113.1664243
656,Yucca Airstrip,Nevada,36.9501346,-116.04091609327227
657,Eunice Airport,Louisiana,30.463455600000003,-92.42320287905048
658,Lutsk Airport,Ukraine,50.678992199999996,25.493495843442528
659,Buchanan Airport,Liberia,30.8759995,-87.2074966
660,Ukhta Airport,Komi Republic,63.564657,53.80681667178639
661,Everett–Stewart Regional Airport,Tennessee,35.7730076,-86.2820081
662,Undara Airport,Queensland,-18.1912364,144.6102806
663,Bermuda Dunes Airport,California,33.748650850000004,-116.27566152869801
664,Volkel Air Base,Netherlands,51.65830685,5.697998497884152
665,Ten. Cel. Av. César Bombonato Airport,Minas Gerais,-18.5264844,-44.1588654
666,Uzhhorod International Airport,Ukraine,48.63578975,22.26071023874909
667,Campoformido Airport,Friuli-Venezia Giulia,46.031639299999995,13.183204516224343
668,Maharana Pratap Airport,Rajasthan,24.6185589,73.90139881170413
669,Naracoorte Airport,South Australia,-36.98693495,140.72010406946987
670,Macanal Airport,Colombia,2.566667,-67.583333
671,Boundétingou Airport,Benin,9.5293472,2.2584408
672,Banaina Airport,Indonesia,2.7230501,117.1259995
673,Dr. Babasaheb Ambedkar International Airport,Maharashtra,21.094795849999997,79.04484526403195
674,Naha Airport,Indonesia,3.68577835,125.52733398955934
675,Annai Airport,Guyana,3.95944,-59.1241989
676,Nakhchivan International Airport,Azerbaijan,40.3936294,47.7872508
677,Nakhon Ratchasima Airport,Thailand,14.95392165,102.31721687078817
678,Nalchik Airport,Kabardino-Balkaria,43.512958749999996,43.63807866006265
679,Namlea Airport,Indonesia,-3.23872905,127.10104910793396
680,Nadi International Airport,Fiji,-17.76304695,177.4369905369128
681,Nanchong Gaoping Airport,Sichuan,30.79770895,106.16543688606279
682,Naples International Airport,Campania,40.8838572,14.284543225740897
683,Qaanaaq Airport,Greenland,77.4860799,-69.3723594
684,Puerto Nare Airport,Colombia,6.21002,-74.5906
685,Lynden Pindling International Airport,New Providence,25.03933675,-77.47012287193701
686,São Gonçalo do Amarante–Governador Aluízio Alves International Airport,Rio Grande do Norte,-5.76239095,-35.37067678777945
687,Rancagua de la Independencia Airport,Querétaro,20.8542575,-99.84756
688,Querétaro Intercontinental Airport,Nigeria,20.6223414,-100.19326138830405
689,Warri Airport,São Paulo,5.5985715,5.818545655443176
690,Mário Pereira Lopes Airport,Algeria,28.0000272,2.9999825
691,Ain Arnat Airport,Campania,36.18052765,5.3253328730298595
692,Salerno Costa d'Amalfi Airport,Xinjiang,41.7574769,87.16738423046897
693,Shache Airport,Libya,38.24500625,77.05883329511876
694,Ubari Airport,England,26.567404349999997,12.822263183657135
695,Chichester/Goodwood Airport,Nigeria,50.8595416,-0.758385442306311
